subway_id,name,address,lat,lng,waze,business_hours
191,Subway Bahau,"51, Jalan Kiara 2, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan.",2.810638,102.394719,https://www.waze.com/en/live-map/directions/my/negeri-sembilan/bahau/subway-bahau?place=ChIJH-tCE4lpzjERqosh_l5jSvs,"Monday - Sunday, 9:30 AM - 10:30 PM"
192,Subway Ayer@8,"No.A2-G3, Ground floor, Ayer@8, Phase 8C1, Jalan P8G, Precint 8, 62250 WP Putrajaya.",2.925637,101.680029,https://www.waze.com/en/live-map/directions/my/wilayah-persekutuan-putrajaya/putrajaya/subway-@yer8?place=ChIJIR-mw1-3zTERv_qgPVjERzw,
193,Subway Waterfront PD,"No.9 (Ground floor), Jalan waterfront 5, PD waterfront, 71000 Port Dickson, Negeri Sembilan",2.521904,101.802709,https://www.waze.com/en/live-map/directions/my/negeri-sembilan/port-dickson/subway-pd-waterfront?place=ChIJMdzQLerxzTERENiq0CQb_aM,Monday - Sunday (10:00AM - 10:00PM)
194,Subway Mydin Sebang,"GF & B-25, Mydin Pulau Sebang, PT20 & 2053, Jalan Besar, Alor Gajah, 7800 Melaka.",2.462518,102.230506,https://www.waze.com/en/live-map/directions/my/melaka/alor-gajah/subway-mydin-pulau-sebang-hypermarket?place=ChIJp2G5iMsDzjERzEx60gKtdd0,"Monday - Sunday, 10:00 AM - 10:00 PM"
195,Subway Jelebu,"189-1,Jalan Dato Menteri 71600 Kuala Kelawang, Jelebu Negeri Sembilan",2.940653,102.071944,https://www.waze.com/en/live-map/directions/my/negeri-sembilan/kuala-klawang/subway-@-kuala-klawang?place=ChIJfY4WDCbXzTERDq8XTyK04X8,"Monday - Sunday, 8:00 AM - 10:00 PM"
196,Subway Caltex Termiang,"Lot No. 40766, Bandar Seremban, Daerah Seremban, Negeri Sembilan ",2.726386,101.936951,https://www.waze.com/en/live-map/directions/my/negeri-sembilan/seremban/subway-@-caltex-temiang?place=ChIJyW6NHqvdzTER6_mByEyyaIE,"Monday - Sunday, 10:00 AM - 10:00 PM"
197,Subway E-Gate Penang,"No:1, Lebuh Tunku Kudin 2 Lot:1-01-04, E-Gate, Gelugor",5.375986,100.315323,https://www.waze.com/en/live-map/directions/my/pulau-pinang/gelugor/subway?place=ChIJh0FN23HBSjARJhwBK7ZYMkE,"Sunday - Thursday, 8:00 AM – 11:00PM; Friday & Saturday, 8:00 AM – 12:00AM"
198,Subway Autocity Penang,"1834-G2, Jalan Perusahaan Auto City North-South Highway",5.337297,100.429494,"https://www.waze.com/en/live-map/directions/subway-autocity-jalan-perusahaan,-1834-g2-1834-g2-perai?place=w.65798197.658178582.3089585","Monday - Sunday, 7:30 AM - 11:00 PM"
199,Subway Straits Quay,"Jalan Seri Tanjung Pinang 3A-1-8 & 3A-1-8A, Block A Straits Quay Retail Marina",5.459188,100.31352,https://www.waze.com/en/live-map/directions/subway-straits-quay-3-1-8-block-a-straits-quay-george-town?place=w.65732663.657392162.27399114,"Monday - Sunday, 9:00 AM - 10:00 PM"
200,Subway Queensbay,"100 Persiaran Bayan Indah Postal No. LG-46, 45, 51(B) Queensbay Mall",5.332683,100.306698,https://www.waze.com/en/live-map/directions/subway-queensbay-mall-lg-4546-queensbay-mall-bayan-lepas?place=w.65732661.657392149.27398836,"Monday - Sunday, 9:00 AM - 10:30 PM"
201,Subway Penang Sentral,"Lot 3-06, Level 3 5130 Terminal Penang Sentral 12100  Butterworth ",5.39498,100.365318,https://www.waze.com/en/live-map/directions/subway-penang-sentral-butterworth?place=w.65798198.657785371.27402192,"Monday - Sunday, 9:30 AM - 8:00 PM"
202,Subway Suntech Cybercity,1-G-1 Suntech Penang Cybercity Lintang Mayang Pasir 3,5.325683,100.28606,https://www.waze.com/en/live-map/directions/my/pulau-pinang/bayan-lepas/subway-suntech?place=ChIJUU7tsmvASjAR0MQd3CU7PHs,"Monday - Sunday, 7:00 AM - 10:30 PM"
203,Subway Sungai Dua,"723-R-G Jalan Sg Dua, Unit 9, Ground Floor,Vanda Business Park, Sungai Dua, 11700 Pulau Pinang",5.351981,100.299134,https://www.waze.com/en/live-map/directions/my/pulau-pinang/gelugor/subway?place=ChIJXfJXeKzBSjARe-z6eCDulbY,"Monday - Sunday, 7:30 AM - 11:00 PM"
204,Subway Kulim Avenue,"109 Persiaran 4, Tmn Kulim Ave Kulim Hi-Tech",5.387991,100.571469,https://www.waze.com/en/live-map/directions/subway-kulim-persiaran-4-109?place=w.65929270.659096091.5363971,"Monday - Friday, 7:30 AM – 10:00PM; Saturday & Sunday, 8:00 AM – 10:00PM"
205,Subway I-Avenue,"Medan Kampung Relau 1 1-1-45 i-Avenue, Mukim 12, Bayan Baru",5.332918,100.293404,"https://www.waze.com/en/live-map/directions/subway-i-avenue-medan-kampung-relau-1,-1-1-45-i-avenue-bayan-lepas?place=w.65732661.657261077.974465","Monday - Sunday, 7:00 AM - 10:00 PM"
206,Subway Butterworth,"#7227 Lot 2489 & 2490 Seksyen 2, Jalan Raja Uda Petronas Station",5.426373,100.383031,"https://www.waze.com/en/live-map/directions/subway-petronas-raja-uda-petronas-raja-uda,-jalan-raja-uda,-12300-7227-butterworth?place=w.65798198.657850910.2629511","Monday - Sunday, 7:30 AM - 10:30 PM"
207,Subway Perak Road,"338B-1 Jalan Perak, Jelutong, PP 11600, Malaysia",5.397825,100.314668,"https://www.waze.com/en/live-map/directions/subway-perak-road-338b-1-jalan-perak,-taman-desa-green,-11600-jelutong?place=w.65732662.657392156.16795471","Monday - Sunday, 7:00 AM - 10:30 PM"
208,Subway Amanjaya Mall,"Kompleks Amanjaya, Kiosk 28, Tingkat 2, Jalan Jati 1, 08000, Sungai Petani, Kedah, 08000 Sungai Petani",5.673434,100.508465,https://www.waze.com/en/live-map/directions/my/kedah/sungai-petani/subway?place=ChIJ53V_p58pSzARnvpqNQy-Fp0,"Monday - Thursday, 10:30 AM – 10:30PM; Friday - Sunday, 10:00 AM – 11:00PM"
209,Subway Tesco Extra Seberang Jaya,"OL6, Tesco Extra Seberang Jaya 2762 Persiaran Sembilang Tesco Extra Sebrang Jaya",5.405616,100.405037,https://www.waze.com/en/live-map/directions/my/penang/seberang-jaya/subway?place=ChIJs_5CjcjFSjARV7yDpEwlzQo,"Monday - Sunday, 10:00 AM - 9:30 PM"
210,Subway Kampung Baru,No.2 Lorong Maju Utama 1 Pusat Perniagaan Jalan Maju,5.352051,100.47146,https://www.waze.com/en/live-map/directions/my/pulau-pinang/bukit-mertajam/subway-(kpg-baru)?place=ChIJE-bsw_DISjAReH7_FohYJ9I,"Monday - Sunday, 7:00 AM - 10:30 PM"
211,Subway Tesco Bukit Mertajam,"TESCO Bukit Mertajam G6, 2323 Jalan Rozhan",5.31583,100.475838,https://www.waze.com/en/live-map/directions/my/pulau-pinang/bukit-mertajam/subway?place=ChIJg_H-AVzJSjARy_9wgqbOXJc,"Monday - Sunday, 10:00 AM - 10:00 PM"
212,Subway Pantai Cenang Langkawi,Lot 2606 Jalan Pantai Cenang PG3 Cenang Plaza Beach Hotel,6.290615,99.727358,https://www.waze.com/en/live-map/directions/my/kedah/langkawi/subway?place=ChIJiVdQS9mHSzAR2rPoPpI09Cg,"Monday - Sunday, 9:00 AM - 9:30 PM"
213,Subway Alor Setar Mall,"Kawasan Perusahaan Tandop Baru G-20, Ground Floor Alor Star Mall",6.08202,100.360966,"https://waze.com/ul?ll=6.082020,100.360966","Monday - Sunday, 10:00 AM - 8:00 PM"
214,Subway C-Mart Arau,"Lot 38-39, Kompleks Arau Pekan Arau, Jalan Arau",6.428629,100.272884,https://www.waze.com/en/live-map/directions/my/perlis/arau/subway?place=ChIJFVENGGOiTDAR3jduHj00aRU,"Monday - Sunday, 9:00 AM - 9:00 PM"
215,Subway Pearl City Simpang Empat,"G-11, No 1720 Persiaran Mutiara 4, Pusat BandarTasek Mutiara",5.276839,100.490417,"https://waze.com/ul?ll=5.276839,100.490417","Monday - Saturday, 8:00 AM – 10:30PM; Sunday, 8:00 AM – 11:00PM"
216,Subway Central Square,"23 Jalan Kampung Baru Lot GK-02 Central Square Shopping Center, 08000 Sungai Petani, Kedah",3.163051,101.706183,"https://www.waze.com/en/live-map/directions/subway-central-square-lot-gk-02,-central-square-shopping-center-sungai-petani?place=w.65863736.658571828.27396324","Monday - Sunday, 9:00 AM - 10:00 PM"
217,Subway Lintang Angsana Ayer Itam,"38A, Lintang Angsana, Bandar Baru Air Itam, 11500 Ayer Itam, Pulau Pinang",5.388732,100.282409,https://www.waze.com/en/live-map/directions/my/pulau-pinang/ayer-itam/subway?place=ChIJ9fGNNPXBSjAR6vgj3WnHR_w,"Monday - Sunday, 7:00 AM - 10:00 PM"
218,Subway Petronas Batu Feringghi,Lot 697 & 764 Jalan Batu Feringghi Petronas Gas Station/C-Store,5.472207,100.276803,https://www.waze.com/en/live-map/directions/my/pulau-pinang/batu-ferringhi/subway-(batu-feringghi)?place=ChIJ8yJttAbDSjARgKUgMOEvqNQ,"Monday - Sunday, 8:00 AM - 11:00 PM"
219,Subway C-Mart Alor Setar,"No. S6 & S13, Lot 92, Jalan Istana Kuning, 05000, Alor Setar, Kedah, 05000 Alor Setar",6.124727,100.368299,"https://www.waze.com/en/live-map/directions/subway-jalan-istana-kuning-no.-s6-and-s13,-lot-92,-jalan-istana-kuning,-05000-alor-setar?place=w.65798205.657785445.27395037","Monday - Sunday, 8:00 AM - 10:00 PM"
220,Subway BDI Jitra,"Kawasan Perusahaan Bandar Darulaman Plot 40, Lot 21",6.253698,100.429088,https://www.waze.com/en/live-map/directions/my/kedah/jitra/subway?place=ChIJtYnQ09FZSzARxL0hfHsxYLk,"Monday - Thursday, 8:00 AM – 10:30PM; Friday & Saturday, 8:00 AM – 11:00PM"
221,Subway Landmark Centre,1 Jalan KLC Satu Unit 1K-07 Landmark Central Shopping,5.38569,100.546555,https://www.waze.com/en/live-map/directions/subway-kulim-landmark-central-1?place=w.65863734.658965019.27398111,
222,Subway Padang Kota Lama,"15, 17, Light St, Georgetown, 10200 George Town, Penang",5.420162,100.341681,https://www.waze.com/en/live-map/directions/subway-lebuh-light-15-17-george-town?place=w.65732662.657588766.23708937,"Sunday - Thursday, 7:30 AM – 10:00PM; Sunday, 8:00 AM – 9:00PM"
223,Subway Nibong Tebal,Kompleks Industri Cenderawasih Lot G75 & G76 Jalan Besar Mukim 11,5.178748,100.481445,https://www.waze.com/en/live-map/directions/my/pulau-pinang/nibong-tebal/subway?place=ChIJ86QKq1WwSjARvF_HLg00TNA,"Monday - Sunday, 8:00 AM - 10:30 PM"
224,Subway Jetty Point,"Shop Lot Zone 2N-Lot 7,Jetty Point Duty Free Complex, Jetty Kuah,70000 Kedah",6.306447,99.851812,"https://www.waze.com/en/live-map/directions/subway-jetty-point-duty-free-zone-2n-lot-7,-jetty-point-duty-free-complex-langkawi?place=w.65470527.654377591.27401583","Monday - Sunday, 9:00 AM - 8:00 PM"
225,Subway Balik Pulau,"47, Jln Tun Sardon, Balik Pulau, 11000 Penang",5.351048,100.239592,"https://www.waze.com/en/live-map/directions/subway-balik-pulau-jln-tun-sardon,-balik-pulau,-11000-penang-47?place=w.65667126.656933399.27399050","Monday - Sunday, 7:00 AM - 10:30 PM"
226,Subway City Junction,"No. 2-1-5 Lot C,  City Junction,Persiaran Lengkuas 2 ",5.449807,100.304966,https://www.waze.com/en/live-map/directions/my/pulau-pinang/tanjung-tokong/subway-city-junction?place=ChIJAW7S9HrDSjARVTdLpvJBvao,"Monday - Sunday, 7:00 AM - 10:00 PM"
227,Subway Setia Sentral,"11A, Lorong Setia Sentral 1, Pusat Perniagaan  Setia Sentral, Bukit Mertajam",5.355626,100.417626,https://www.waze.com/en/live-map/directions/my/pulau-pinang/bukit-mertajam/subway-(setia-sentral)?place=ChIJj4as48rHSjARvTYIDetyXDs,"Monday - Sunday, 7:00 AM - 11:00 PM"
228,Subway Hutton Lane,"227, Jalan Hutton, 10050 George Town, Pulau Pinang",5.422105,100.326087,https://www.waze.com/en/live-map/directions/subway-jalan-hutton-227-george-town?place=w.65732662.657523230.26395792,"Monday - Sunday, 7:00 AM - 10:30 PM"
229,Subway G Walk,"No G-8A, Ground Floor, Gurney Walk,  18, Gurney Dr,  10250 George Town, PG",5.430396,100.319314,https://www.waze.com/en/live-map/directions/my/pulau-pinang/george-town/subway-(gurney-walk)?place=ChIJaaZRFm3DSjAR4HjTy6E-t84,"Monday - Sunday, 8:30 AM - 10:30 PM"
230,Subway Bertam Perdana,"11, Jalan Dagangan 9 Pusat bandar Bertam Perdana, Kepala Batas, 13200, Penang",5.517876,100.450793,https://www.waze.com/en/live-map/directions/my/pulau-pinang/kepala-batas/subway-bertam-perdana?place=ChIJJ7a_z6vRSjARRQGv2W_rVxw,"Monday - Sunday, 7:00 AM - 10:30 PM"
231,Subway Eco Borealis,"23-G Jalan Borealis 3, Pusat Komersial Borealis 14100 Bandar Cassia Penang",5.235775,100.443824,https://www.waze.com/en/live-map/directions/my/penang/simpang-ampat/subway?place=ChIJT6MgxaS3SjARlgi_WFtpbu8,"Monday - Sunday, 8:00 AM - 10:30 PM"
232,Subway Summersky Square,"No 1-1-25 Summersky Square, Jalan Tiram 8, 11900 Bayan Lepas, Penang ",5.299543,100.26721,https://www.waze.com/en/live-map/directions/my/pulau-pinang/bayan-lepas/subway-summerskye-square?place=ChIJjQsTE_K_SjARwSTiAATPWdw,"Monday - Sunday, 7:00 AM - 10:30 PM"
233,Subway Lam Wah Ee,"Subway Food Court Lam Hwa Ee Hospital   141, Jalan Tan Sri Teh Ewe Lim Jelutong, 11600 George Town, Pulau Pinang",5.39152,100.303956,https://www.waze.com/en/live-map/directions/my/pulau-pinang/george-town/subway-lam-wah-ee-hospital?place=ChIJW1TX-PTDSjARberVF-DfE-E,"Monday - Sunday, 7:30 AM - 10:00 PM"
234,Subway Caltex Sungai Dua,"Subway Caltex Sg Dua Sungai Dua North Bound, PMT 10359, KM 132.5, Lebuhraya Utara Selatan Permatang Pauh, 13600 Pulau Pinang",5.424405,100.414021,https://www.waze.com/en/live-map/directions/my/pulau-pinang/permatang-pauh/subway-caltex-sungai-dua-north-bound?place=ChIJdV7B_wXFSjAR-at0zqJ4MDY,"Monday - Sunday, 8:00 AM - 10:00 PM"
235,Subway Serai Wangi,"Lot 3, N0 2500, Lorong Serai Wangi 4/10, Taman Serai Wangi III &IV, Padang Serai, Kedah 09400",5.523597,100.544609,https://www.waze.com/en/live-map/directions/my/kedah/padang-serai/subway-serai-wangi-mall?place=ChIJgabIwsjTSjAREoQ3vI23-7o,Monday - Sunday (8:00AM - 10:00PM)
236,Subway Greentown Ipoh,"No. 5 Persiaran Greentown 4 Greentown Business Centre  30450 Ipoh, Perak, Malaysia",4.598512,101.092992,https://www.waze.com/en/live-map/directions/my/perak/ipoh/subway-greentown-ipoh?place=ChIJb83bGGDsyjER8QyDGgQ7TE8,"Monday - Sunday, 9:00 AM - 10:30 PM"
237,Subway Ipoh Parade,"1st Floor, Ipoh Parade, Lot F24 & F35C, 105, Jalan Sultan Abdul Jalil, 30450 Ipoh, Perak",4.596175,101.090191,"https://www.waze.com/en/live-map/directions/subway-ipoh-parade-f24,-1st-floor,-ipoh-parade,30450?place=w.66256942.662503884.27396326","Monday - Sunday, 10:00 AM - 10:00 PM"
238,Subway Mydin Meru,"Subway Mydin Mall Meru G-04 Mydin Wholesale Hypermarket Meru Raya, Lot PT 229142, Jalan Meru Bestari B2, Bandar Meru Raya, 30020 Jelapang, Ipoh, Perak",4.670851,101.075181,https://www.waze.com/en/live-map/directions/my/perak/ipoh/subway?place=ChIJ89BRxXyTyjERHMyK2xP0JfE,"Monday - Sunday, 10:00 AM - 9:30 PM"
239,Subway Medan Ipoh,"75, Jalan Medan Ipoh 1A,Medan Ipoh Bestari, 31400, Ipoh, Perak",4.619899,101.116717,https://www.waze.com/en/live-map/directions/subway-medan-ipoh-bestari-jalan-medan-ipoh-1a-75?place=w.66256942.662700494.11303275,"Monday - Sunday, 7:00 AM - 10:30 PM"
240,Subway Seri Iskandar,"No.26 Jalan PP1,Bandar Universiti, Sri Iskandar, 31750, Tronoh, Perak             ",4.364381,100.977375,https://www.waze.com/en/live-map/directions/subway-bandar-universiti-jalan-pp-1-26-seri-iskandar?place=w.66191404.661782964.11147577,"Monday - Sunday, 7:00 AM - 10:30 PM"
241,Subway Kerian Sentral,"G-06A, Ground Floor,Kerian Sentra Mall,Jalan Sekolah, Parit Buntar 34200 Perak ",5.127493,100.482662,"https://www.waze.com/en/live-map/directions/subway-kerian-sentral-mall-lot-23252-jalan-sekolah,-parit-buntar-parit-buntar?place=w.65863731.658506241.27398139","Monday - Sunday, 10:00 AM - 9:30 PM"
242,Subway Kampar,"2243, Jalan Batu Sinar, Taman Bandar Baru, Kampar, Perak ",4.326192,101.145258,"https://www.waze.com/en/live-map/directions/subway-taman-bandar-baru-jalan-batu-sinar,-taman-bandar-baru,-31900-2243-kampar?place=w.66256939.662897073.13065527","Monday - Sunday, 7:00 AM - 10:30 PM"
243,Subway Kubang Kerian,"1617, Bandar Baru Kubang Kerian, Kota Bahru, Kelantan ",6.099312,102.279646,https://www.waze.com/en/live-map/directions/subway-kubang-kerian-persiaran-kk-6-1617-kota-bharu?place=w.67043389.670302818.12546704,"Monday - Sunday, 7:30 AM - 11:00 PM"
244,Subway Kota Bharu,"Lot 211, Tingkat Bawah, Jalan Ismail, Kota Bahru, 15000, Kelantan ",6.128948,102.238194,https://www.waze.com/en/live-map/directions/my/kelantan/kota-bharu/subway?place=ChIJEWqdT8-vtjERG5H-Ghng7is,"Monday - Sunday, 7:30 AM - 10:00 PM"
245,Subway Taiping Sentral,"G-17, Ground Floor, Taiping Sentral Mall. 36, Jln Istana Larut, Taiping, Perak ",4.865819,100.731208,"https://www.waze.com/en/live-map/directions/subway-taiping-sentral-mall-lot-g-17,ground-floor,-taiping-sentral-mall?place=w.65994801.660144615.27398041","Monday - Sunday, 10:00 AM - 9:30 PM"
246,Subway Seri Manjung,"No.9 Ground Floor, Jalan PPMP 3/1, Pusat Perniagaan Manjung Point 3, 32040 Seri Manjung, Perak.",4.215572,100.667505,https://www.waze.com/en/live-map/directions/subway-seri-manjung-jalan-ppmp-31-9?place=w.65994794.659751334.26632482,"Monday - Sunday, 8:00 AM - 10:30 PM"
247,Subway Station 18,"25G, Susuran Stesen 18,Station 18, 31650 Ipoh, Perak Darul Ridzuan.",4.543636,101.07136,https://www.waze.com/en/live-map/directions/subway-station-18-susuran-stesen-18-25-ipoh?place=w.66256941.662372806.25614979,"Monday - Sunday, 8:00 AM - 10:30 PM"
248,Subway Tanah Merah,"Lot 3239, Jalan Jedok, 17500 Tanah Merah, Kelantan",5.81186,102.131137,https://www.waze.com/en/live-map/directions/subway-tanah-merah-jalan-ismail-petra?place=w.66912314.669319749.27031121,"Monday - Sunday, 7:30 AM - 11:00 PM"
249,Subway Gong Badak,"PT 35310, Dataran Tembesu,Wakaf Tembesu, 21300 Kuala Nerus, Terengganu.",5.356132,103.096031,"https://www.waze.com/en/live-map/directions/subway-gong-badak-ground-floor,-pt35310-wakaf-tembesu-kuala-terengganu?place=w.67567670.675676696.27398087","Monday - Sunday, 7:30 AM - 11:00 PM"
250,Subway Paya Bunga Square,"G-K11 , Paya Bunga Square, Jalan Masjid Abidin, 20200,   K.Terengganu, Terengganu, MY ",5.331021,103.136644,https://www.waze.com/en/live-map/directions/subway-paya-bunga-square-lot-3133k-jalan-masjid-abidin-kuala-terengganu?place=w.67567669.675938837.27398086,"Monday - Sunday, 8:00 AM - 10:00 PM"
251,Subway Tanjung Malim,"No 19, Jalan Cahaya, Taman Anggerik Desa, Tanjung Malim, 35900, Perak ",3.690488,101.522399,https://www.waze.com/en/live-map/directions/my/perak/tanjong-malim/subway?place=ChIJBy8ttnCHyzERlRmPDszCHPU,"Monday - Sunday, 8:00 AM - 10:30 PM"
252,Subway Jerteh,"Lot 176 Jalan Tuan Hitam, 22000, Jerteh, Terengganu",5.736547,102.493726,https://www.waze.com/en/live-map/directions/my/terengganu/jerteh/subway-jerteh?place=ChIJndX-_BnztjERwgOewIzsRuU,"Monday - Sunday, 7:30 AM - 11:00 PM"
253,Subway Kemaman,"PT 21078, Tingkat Bawah, Jalan Kedidi Kiri, Taman Cukai Utama, 24000 Kemaman, Terengganu",4.222398,103.421448,https://www.waze.com/en/live-map/directions/subway-kemaman-jalan-kedidi-kiri-cukai?place=w.67764266.677773734.26690259,"Monday - Sunday, 7:00 AM - 10:00 PM"
254,Subway Dungun Town,"PT 18073, Tingkat Bawah, Pusat Perniagaan Sura Gate, 23000, Dungun, Terengganu.",4.756545,103.41873,https://www.waze.com/en/live-map/directions/my/terengganu/kuala-dungun/subway?place=ChIJNciIkmYPyDERHWsf9JXn0C8,"Monday - Sunday, 7:30 AM - 11:00 PM"
255,Subway  BHP Tunjung,"PT 1670, Lebuh Raya Tunjung-Pasir Mas, 16010 Kota Bharu,  Kelantan ",6.060378,102.228682,"https://waze.com/ul?ll=6.060378,102.228682","Monday - Sunday, 7:30 AM - 11:00 PM"
256,Subway Ipoh South Gate,No. 21 (Ground Floor) Jalan Pulai Hartamas Medan Pulai Hartamas 31300 Ipoh Perak,4.549662,101.117336,https://www.waze.com/en/live-map/directions/my/perak/ipoh/subway?place=ChIJIw7RWyvvyjER5akIKINdSlw,Monday - Sunday (8:00AM - 10:00PM)
257,Subway Johor Bahru City Square,"J3-19,Johor Bahru City Square ,106-108,Jalan Wong Ah Fook,80000,JB",1.461799,103.76396,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway?place=ChIJIZEF0twS2jERxTI2QsUbLJY,"Monday - Sunday, 10:00 AM - 10:00PM"
258,"Subway Lotus's Tebrau","G-45,No.1 Persiaran Desa Tebrau ,81100,JB,Johor",1.549935,103.795658,https://www.waze.com/en/live-map/directions/subway-lotus-tebrau-city-persiaran-desa-tebrau-lotuss-desa-tebrau-1-johor-bahru?place=w.68026383.680198299.27398109,"Monday - Sunday, 9:30 AM - 10:00PM"
259,Subway Mall of Medini,"G32, Mall of Medini ,No 4, Lebuh Medini Utara,79200 Iskandar Puteri, Johor",1.426769,103.633781,"https://www.waze.com/en/live-map/directions/subway-mall-of-medini-g32,-ground-floor,-mall-of-medini,-iskandar-puteri?place=w.67895310.679149711.27401128","Monday - Sunday, 9:00 AM - 9:00PM"
260,Subway Petronas Nusa Perintis,"Lot PTD 77638, Taman Nusa Perintis, Gelang Patah, 81550, Johor",1.451255,103.59586,https://www.waze.com/en/live-map/directions/my/johor/gelang-patah/subway-petronas-nusa-perintis?place=ChIJLyr2uNUL2jER581yCNmjMl8,"Monday - Sunday, 8:00 AM - 10:00PM"
261,Subway Shell Muar,"Union Service Station (Shell Station )No.29, Jalan Bakri, 84000, Muar, Johor.",2.048881,102.570753,https://www.waze.com/en/live-map/directions/my/johor/muar/subway-shell-muar?place=ChIJP2oqVpm50TERq13_Zb-vP94,"Monday - Sunday, 8:00 AM - 11:00PM"
262,Subway Sutera Mall,"Lot L2-017, Sutera Mall, No. 1, Jalan Sutera Tanjung 8/4, Taman Sutera Utama, 81300 Skudai, Johor Bahru, Malaysia",1.517745,103.671095,"https://www.waze.com/en/live-map/directions/subway-sutera-mall-sutera-mall,-l2-017,-level-2,-1-skudai?place=w.67960847.679411864.27398037","Monday - Sunday, 10:30 AM - 10:30PM"
263,Subway Galleria Kotaraya,"LG 33, Galleria@Kotaraya, Jalan Trus, 80000 Johor Bahru.",1.459494,103.76306,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway?place=ChIJ_e39ycIS2jERkwjgfUYlVZA,"Monday - Sunday, 8:30 AM - 9:00PM"
264,Subway Anjung Neighbourhood Centre,"Lot 11, Anjung Neighbourhood Centre, 5, Persiaran Ledang Heights, 79250 Iskandar Puteri, Johor.",1.424643,103.616775,https://www.waze.com/en/live-map/directions/my/johor/iskandar-puteri/subway?place=ChIJhaiCWpQL2jERaD5bcCxRMHg,"Monday - Sunday, 8:30 AM - 10:00PM"
265,Subway Aeon Mall Bandar Dato Onn,"AEON Mall Bandar Dato' Onn, Lot-S07, No. 3, Jalan Dato' Onn 3, Bandar Dato Onn, 81100,Johor Bahru, Johor",1.563988,103.734467,"https://waze.com/ul?ll=1.563988,103.734467","Sunday - Thursday, 10:00 AM – 10:00PM; Friday & Saturday, 10:00 AM – 10:30PM"
266,Caltex Taman Pelangi indah,"Caltex Lot-88070, Persiaran Pelangi Indah, Tmn Pelangi Indah, 81800, Ulu Tiram, Johor ",1.569918,103.800487,https://www.waze.com/en/live-map/directions/subway-(taman-pelangi-indah)-persiaran-pelangi-indah-ulu-tiram?place=w.68026384.680263837.17703093,"Monday - Sunday, 8:00 AM - 11:00PM"
267,Subway Larkin Sentral,"Lot No. 5B-04(B), Ground Floor, Larkin Sentral Bus Terminal Building No.5,Jalan Garuda, 80350 Johor Bahru, Johor, Malaysia",1.495668,103.741777,"https://www.waze.com/en/live-map/directions/subway-larkin-sentral-5b-04(b)-ground-floor,-larkin-bus-sentral-terminal-johor-bahru?place=w.67960847.679870614.27402349","Monday - Sunday, 8:00 AM - 11:00PM"
268,Subway Kluang Mall,"Lot G13A & G-13B, Ground Floor, Kluang Mall, Jalan Rambutan, Bandar Kluang, 86000 Kluang, Johor, Malaysia",2.040074,103.32058,"https://www.waze.com/en/live-map/directions/subway-kluang-mall-g13-aandb,-ground-floor,-kluang-mall?place=w.67698708.677118156.27401141","Monday - Sunday, 10:00 AM - 9:30PM"
269,Subway Aeon Mall Kulaijaya,C12 Food Avenue Aeon Mall Kulaijaya 81000 Kulai,1.640585,103.617096,https://www.waze.com/en/live-map/directions/my/johor/kulai/subway-kulai?place=ChIJP8sM5eh52jERbUu6HaABxlU,"Monday - Sunday, 10:00 AM - 10:00PM"
270,Subway Paradigm Mall JB,GF36 & GF37 Paradgim Mall JB Jalan Sudai 81200 JB,1.515725,103.685646,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway-paradigm-mall-jb?place=ChIJYQxRhlVy2jERRagMQ3M8Elg,"Monday - Sunday, 10:00 AM - 10:00PM"
271,Subway Bandar Seri Alam,"No. 12, Jalan Suria, Bandar Seri Alam, 81750 Masai, Johor Bahru",1.495905,103.871291,https://www.waze.com/en/live-map/directions/subway-seri-alam-jalan-suria-1-masai?place=w.68091919.680722582.4701270,"Monday - Sunday, 8:00 AM - 11:00PM"
272,Subway Caltex Taman Daya,"Lot 110500, Caltex Station, Jln Nipah 2, Tmn Daya, 81100, JB",1.544111,103.762347,https://www.waze.com/en/live-map/directions/subway-caltex-taman-daya-jalan-nipah-2-johor-bahru?place=w.68026383.680001690.21444747,"Monday - Sunday, 8:00 AM - 10:00PM"
273,Subway BHP Taman Perling,"BHP Perling, Lot 588, Jln Persiaran Perling, Tmn Perling, 81200,JB",1.499539,103.682181,https://www.waze.com/en/live-map/directions/subway-bhpetrol-taman-perling-johor-bahru?place=w.67960847.679477398.23205426,"Monday - Sunday, 8:00 AM – 10:00PM; Wednesday, 8:00 AM – 8:00PM"
274,Subway Aeon Bukit Indah,"G12A AEON Bukit Indah SC, Jalan Indah 15/2, Taman Bukit Indah, 81200, Johor Bahru, Johor.",1.481752,103.655763,https://www.waze.com/en/live-map/directions/my/johor/johor-bahru/subway?place=ChIJZfgu0ktz2jERd9t1YSA5H_s,"Monday - Sunday, 10:00 AM - 10:00PM"
